"","Var1","Freq","winning.prop","prop.order$money.made","prop.order$group"
"211786",21,9,TRUE,590,5
"231786",23,5,TRUE,1218,5
"241786",24,8,TRUE,700,5
"251788",25,11,TRUE,1350,9
"261793",26,7,FALSE,132,6
"271811",27,6,FALSE,44,6
"281925",28,8,TRUE,320,0
"291786",29,5,FALSE,72,6
"312032",31,8,FALSE,754,7
"321863",32,1,FALSE,338,7
"341784",34,7,FALSE,308,7
"351779",35,4,TRUE,600,9
"371761",37,11,TRUE,140,8
"391647",39,20,TRUE,450,8
"17501",1,2,TRUE,0,1
"33864",3,4,FALSE,12,1
"51787",5,5,FALSE,0,9
"61787",6,3,FALSE,0,2
"81787",8,5,TRUE,6,2
"91787",9,6,FALSE,32,2
"112130",11,3,TRUE,10,3
"121915",12,3,FALSE,8,0
"131802",13,4,FALSE,0,3
"141787",14,3,FALSE,0,3
"151787",15,4,FALSE,150,9
"161787",16,7,TRUE,5500,4
"181787",18,3,TRUE,1500,4
"191787",19,5,TRUE,2300,4
"211787",21,3,FALSE,90,5
"231787",23,5,FALSE,412,5
"241787",24,5,FALSE,540,5
"251789",25,3,FALSE,0,9
"261794",26,7,FALSE,88,6
"271812",27,5,FALSE,88,6
"281926",28,1,FALSE,0,0
"291787",29,2,FALSE,0,6
"312033",31,3,TRUE,364,7
"321864",32,2,FALSE,0,7
"341785",34,3,FALSE,112,7
"351780",35,1,FALSE,200,9
"371762",37,2,TRUE,0,8
"391648",39,5,TRUE,5450,8
"17502",1,14,TRUE,36,1
"33865",3,10,TRUE,48,1
"51788",5,19,TRUE,2200,9
"61788",6,13,TRUE,132,2
"81788",8,8,TRUE,54,2
"91788",9,14,TRUE,168,2
"112131",11,14,TRUE,160,3
"121916",12,12,TRUE,330,0
"131803",13,14,TRUE,210,3
"141788",14,10,TRUE,120,3
"151788",15,18,TRUE,2550,9
"161788",16,10,FALSE,182,4
"181788",18,20,TRUE,406,4
"191788",19,15,FALSE,336,4
"211788",21,11,TRUE,306,5
"231788",23,14,TRUE,252,5
"241788",24,20,TRUE,580,5
"251790",25,17,TRUE,1800,9
"261795",26,14,TRUE,12030,6
"271813",27,7,TRUE,4975,6
"281927",28,19,FALSE,834,0
"291788",29,11,TRUE,7160,6
"312034",31,12,FALSE,156,7
"321865",32,15,FALSE,260,7
"341786",34,10,TRUE,252,7
"351781",35,5,TRUE,1275,9
"371763",37,10,TRUE,630,8
"391649",39,14,TRUE,450,8
"17503",1,5,FALSE,12,1
"33866",3,8,TRUE,40,1
"51789",5,6,FALSE,300,9
"61789",6,3,FALSE,0,2
"81789",8,4,FALSE,12,2
"91789",9,6,FALSE,24,2
"112132",11,8,TRUE,60,3
"121917",12,7,FALSE,370,0
"131804",13,7,TRUE,190,3
"141789",14,9,TRUE,120,3
"151789",15,7,FALSE,650,9
"161789",16,5,FALSE,0,4
"181789",18,10,TRUE,112,4
"191789",19,5,FALSE,64,4
"211789",21,6,FALSE,108,5
"231789",23,8,FALSE,180,5
"241789",24,17,FALSE,80,5
"251791",25,9,FALSE,1300,9
"261796",26,9,FALSE,176,6
"271814",27,8,FALSE,198,6
"281928",28,8,FALSE,316,0
"291789",29,3,FALSE,48,6
"312035",31,10,TRUE,3300,7
"321866",32,4,TRUE,5005,7
"341787",34,5,TRUE,10056,7
"351782",35,4,FALSE,600,9
"371764",37,8,TRUE,70,8
"391650",39,14,TRUE,300,8
"17504",1,3,TRUE,250,1
"33867",3,4,TRUE,8,1
"51790",5,10,TRUE,450,9
"61790",6,3,FALSE,6,2
"81790",8,4,FALSE,6,2
"91790",9,4,FALSE,8,2
"112133",11,8,TRUE,3800,3
"121918",12,5,FALSE,112,0
"131805",13,8,TRUE,4125,3
"141790",14,2,TRUE,900,3
"151790",15,3,TRUE,0,9
"161790",16,3,FALSE,14,4
"181790",18,7,TRUE,28,4
"191790",19,7,FALSE,80,4
"211790",21,3,TRUE,18,5
"231790",23,5,FALSE,54,5
"241790",24,5,TRUE,40,5
"251792",25,1,TRUE,0,9
"261797",26,8,TRUE,88,6
"271815",27,5,FALSE,22,6
"281929",28,4,FALSE,140,0
"291790",29,5,TRUE,24,6
"312036",31,3,TRUE,26,7
"321867",32,5,TRUE,0,7
"341788",34,4,FALSE,28,7
"351783",35,2,TRUE,450,9
"371765",37,6,FALSE,35,8
"391651",39,3,FALSE,0,8
"17505",1,4,FALSE,264,1
"33868",3,2,FALSE,8,1
"51791",5,7,FALSE,0,9
"61791",6,4,FALSE,18,2
"81791",8,5,FALSE,12,2
"91791",9,4,FALSE,24,2
"112134",11,13,FALSE,330,3
"121919",12,5,FALSE,70,0
"131806",13,5,TRUE,100,3
"141791",14,5,FALSE,132,3
"151791",15,6,FALSE,350,9
"161791",16,7,FALSE,42,4
"181791",18,11,TRUE,84,4
"191791",19,11,TRUE,112,4
"211791",21,10,TRUE,3029,5
"231791",23,10,TRUE,2872,5
"241791",24,10,TRUE,4440,5
"251793",25,4,FALSE,100,9
"261798",26,7,FALSE,352,6
"271816",27,6,FALSE,242,6
"281930",28,9,FALSE,240,0
"291791",29,7,TRUE,96,6
"312037",31,7,FALSE,130,7
"321868",32,7,TRUE,78,7
"341789",34,6,FALSE,0,7
"351784",35,4,FALSE,450,9
"371766",37,5,TRUE,1570,8
"391652",39,9,TRUE,3400,8
"17506",1,28,FALSE,128,1
"33869",3,22,FALSE,156,1
"51792",5,55,FALSE,6750,9
"61792",6,19,TRUE,522,2
"81792",8,20,TRUE,180,2
"91792",9,25,TRUE,320,2
"112135",11,97,TRUE,1990,3
"121920",12,22,FALSE,1470,0
"131807",13,23,TRUE,840,3
"141792",14,29,TRUE,1224,3
"151792",15,35,FALSE,4500,9
"161792",16,35,TRUE,1204,4
"181792",18,32,TRUE,770,4
"191792",19,36,TRUE,960,4
"211792",21,32,FALSE,2718,5
"231792",23,29,FALSE,1998,5
"241792",24,38,FALSE,1320,5
"251794",25,51,FALSE,6600,9
"261799",26,15,FALSE,484,6
"271817",27,43,FALSE,1606,6
"281931",28,37,FALSE,2188,0
"291792",29,25,FALSE,1056,6
"312038",31,35,TRUE,2704,7
"321869",32,28,TRUE,1560,7
"341790",34,31,TRUE,1260,7
"351785",35,6,FALSE,6000,9
"371767",37,24,TRUE,23900,8
"391653",39,28,TRUE,32800,8
"17507",1,21,TRUE,4254,1
"33870",3,17,TRUE,7200,1
"51793",5,24,TRUE,3525,9
"61793",6,22,TRUE,246,2
"81793",8,15,TRUE,114,2
"91793",9,16,TRUE,128,2
"112136",11,103,TRUE,1170,3
"121921",12,23,TRUE,1702,0
"131808",13,15,TRUE,210,3
"141793",14,26,TRUE,516,3
"151793",15,27,TRUE,4300,9
"161793",16,33,FALSE,5480,4
"181793",18,40,FALSE,6318,4
"191793",19,37,TRUE,2432,4
"211793",21,45,TRUE,3474,5
"231793",23,27,TRUE,918,5
"241793",24,22,TRUE,680,5
"251795",25,31,TRUE,5000,9
"261800",26,30,TRUE,858,6
"271818",27,36,TRUE,1144,6
"281932",28,36,TRUE,2210,0
"291793",29,34,TRUE,1032,6
"312039",31,19,TRUE,1924,7
"321870",32,31,TRUE,1144,7
"341791",34,34,TRUE,2242,7
"351786",35,19,TRUE,5650,9
"371768",37,25,TRUE,2800,8
"391654",39,67,TRUE,1500,8
"17508",1,10,TRUE,1502,1
"33871",3,4,TRUE,1350,1
"51794",5,7,FALSE,0,9
"61794",6,7,TRUE,1500,2
"81794",8,2,FALSE,0,2
"91794",9,11,FALSE,1098,2
"112137",11,9,FALSE,10,3
"121922",12,9,TRUE,250,0
"131809",13,5,TRUE,10,3
"141794",14,6,TRUE,0,3
"151794",15,3,FALSE,0,9
"161794",16,7,FALSE,56,4
"181794",18,13,FALSE,98,4
"191794",19,11,FALSE,96,4
"211794",21,9,FALSE,4975,5
"231794",23,6,FALSE,4290,5
"241794",24,11,FALSE,3820,5
"251796",25,10,FALSE,0,9
"261801",26,10,FALSE,88,6
"271819",27,3,FALSE,0,6
"281933",28,7,FALSE,264,0
"291794",29,5,FALSE,48,6
"312040",31,4,FALSE,52,7
"321871",32,11,FALSE,0,7
"341792",34,10,FALSE,28,7
"351787",35,3,FALSE,150,9
"371769",37,8,FALSE,0,8
"391655",39,4,FALSE,4000,8
"17509",1,3,FALSE,0,1
"33872",3,6,TRUE,84,1
"51795",5,4,TRUE,0,9
"61795",6,2,FALSE,0,2
"81795",8,6,TRUE,30,2
"91795",9,3,TRUE,32,2
"112138",11,3,TRUE,760,3
"121923",12,5,FALSE,0,0
"131810",13,2,TRUE,655,3
"141795",14,2,TRUE,500,3
"151795",15,7,FALSE,0,9
"161795",16,2,FALSE,1942,4
"181795",18,9,FALSE,3190,4
"191795",19,4,FALSE,2832,4
"211795",21,6,FALSE,0,5
"231795",23,4,FALSE,198,5
"241795",24,3,FALSE,60,5
"251797",25,4,FALSE,0,9
"261802",26,4,FALSE,22,6
"271820",27,3,FALSE,66,6
"281934",28,4,FALSE,30,0
"291795",29,5,FALSE,24,6
"312041",31,1,FALSE,0,7
"321872",32,5,TRUE,52,7
"341793",34,3,FALSE,0,7
"351788",35,2,TRUE,125,9
"371770",37,8,TRUE,3000,8
"281935",39,0,TRUE,4000,8
"17510",1,38,TRUE,2780,1
"33873",3,25,TRUE,1788,1
"51796",5,45,FALSE,7800,9
"61796",6,33,TRUE,11218,2
"81796",8,34,TRUE,8370,2
"91796",9,44,TRUE,11516,2
"112139",11,95,TRUE,3150,3
"121924",12,47,FALSE,822,0
"131811",13,45,TRUE,2200,3
"141796",14,32,TRUE,720,3
"151796",15,31,FALSE,5400,9
"161796",16,48,TRUE,1162,4
"181796",18,46,TRUE,1092,4
"191796",19,40,TRUE,1152,4
"211796",21,38,TRUE,1278,5
"231796",23,36,TRUE,1134,5
"241796",24,54,TRUE,1840,5
"251798",25,44,FALSE,7250,9
"261803",26,42,TRUE,1760,6
"271821",27,42,TRUE,1760,6
"281936",28,64,FALSE,2740,0
"291796",29,35,TRUE,1368,6
"312042",31,41,TRUE,2106,7
"321873",32,31,TRUE,1846,7
"341794",34,35,TRUE,2156,7
"351789",35,2,FALSE,6500,9
"371771",37,39,FALSE,2520,8
"391656",39,36,FALSE,3550,8
"17511",1,6,TRUE,1250,1
"33874",3,9,TRUE,3530,1
"51797",5,4,FALSE,325,9
"61797",6,6,FALSE,12,2
"81797",8,8,FALSE,36,2
"91797",9,12,FALSE,40,2
"112140",11,7,TRUE,630,3
"121925",12,9,TRUE,330,0
"131812",13,6,TRUE,230,3
"141797",14,7,TRUE,572,3
"151797",15,9,FALSE,550,9
"161797",16,7,TRUE,898,4
"181797",18,12,TRUE,1010,4
"191797",19,15,TRUE,560,4
"211797",21,2,TRUE,18,5
"231797",23,14,FALSE,36,5
"241797",24,6,TRUE,180,5
"251799",25,8,FALSE,500,9
"261804",26,10,TRUE,308,6
"271822",27,14,TRUE,396,6
"281937",28,8,TRUE,980,0
"291797",29,7,TRUE,312,6
"312043",31,11,FALSE,442,7
"321874",32,6,FALSE,936,7
"341795",34,1,FALSE,534,7
"351790",35,6,TRUE,200,9
"371772",37,8,TRUE,315,8
"391657",39,20,FALSE,350,8
"17512",1,39,TRUE,922,1
"33875",3,29,TRUE,1248,1
"51798",5,38,TRUE,5000,9
"61798",6,44,FALSE,2072,2
"81798",8,27,FALSE,1108,2
"91798",9,29,FALSE,1440,2
"112141",11,32,TRUE,820,3
"121926",12,54,FALSE,1630,0
"131813",13,31,TRUE,770,3
"141798",14,30,TRUE,588,3
"151798",15,39,TRUE,5800,9
"161798",16,39,TRUE,1526,4
"181798",18,37,TRUE,1246,4
"191798",19,57,TRUE,1328,4
"211798",21,37,FALSE,1818,5
"231798",23,38,FALSE,1710,5
"241798",24,34,FALSE,1200,5
"251800",25,59,TRUE,8100,9
"261805",26,25,FALSE,1386,6
"271823",27,37,FALSE,2244,6
"281938",28,46,FALSE,2056,0
"291798",29,36,FALSE,1464,6
"312044",31,45,FALSE,1976,7
"321875",32,54,FALSE,2938,7
"341796",34,33,FALSE,1064,7
"351791",35,1,TRUE,6400,9
"371773",37,25,FALSE,2880,8
"391658",39,29,FALSE,3200,8
"17513",1,9,FALSE,522,1
"33876",3,7,FALSE,2258,1
"51799",5,8,TRUE,1050,9
"61799",6,9,TRUE,24,2
"81799",8,5,FALSE,6,2
"91799",9,9,FALSE,32,2
"112142",11,12,TRUE,60,3
"121927",12,5,TRUE,60,0
"131814",13,5,TRUE,0,3
"141799",14,14,FALSE,96,3
"151799",15,12,TRUE,1800,9
"161799",16,3,FALSE,0,4
"181799",18,11,TRUE,56,4
"191799",19,9,TRUE,80,4
"211799",21,10,FALSE,1526,5
"231799",23,9,TRUE,536,5
"241799",24,11,FALSE,1000,5
"251801",25,11,TRUE,1825,9
"261806",26,9,FALSE,176,6
"271824",27,8,FALSE,264,6
"281939",28,12,TRUE,442,0
"291799",29,10,FALSE,288,6
"312045",31,10,FALSE,208,7
"321876",32,9,FALSE,234,7
"341797",34,12,FALSE,308,7
"351792",35,2,TRUE,2000,9
"371774",37,5,TRUE,8100,8
"391659",39,9,TRUE,12450,8
"17514",1,5,TRUE,0,1
"33877",3,6,TRUE,16,1
"51800",5,16,TRUE,775,9
"61800",6,9,TRUE,1316,2
"81800",8,6,FALSE,1310,2
"91800",9,5,TRUE,1658,2
"112143",11,12,TRUE,620,3
"121928",12,4,TRUE,446,0
"131815",13,10,TRUE,310,3
"141800",14,6,TRUE,660,3
"151800",15,3,TRUE,250,9
"161800",16,8,FALSE,14,4
"181800",18,10,FALSE,140,4
"191800",19,5,FALSE,208,4
"211800",21,3,TRUE,126,5
"231800",23,17,TRUE,72,5
"241800",24,3,TRUE,240,5
"251802",25,3,TRUE,200,9
"261807",26,5,TRUE,22,6
"271825",27,4,TRUE,44,6
"281940",28,12,TRUE,160,0
"291800",29,4,TRUE,192,6
"312046",31,6,TRUE,26,7
"321877",32,5,TRUE,104,7
"341798",34,3,TRUE,140,7
"351793",35,6,TRUE,400,9
"371775",37,9,TRUE,245,8
"391660",39,8,TRUE,600,8
"17515",1,4,FALSE,162,1
"33878",3,7,FALSE,2250,1
"51801",5,8,FALSE,75,9
"61801",6,4,TRUE,1650,2
"81801",8,8,TRUE,3850,2
"91801",9,8,TRUE,3640,2
"112144",11,7,TRUE,40,3
"121929",12,4,TRUE,80,0
"131816",13,4,TRUE,70,3
"141801",14,9,TRUE,704,3
"151801",15,7,FALSE,0,9
"161801",16,14,TRUE,140,4
"181801",18,7,FALSE,0,4
"191801",19,9,TRUE,96,4
"211801",21,7,FALSE,0,5
"231801",23,7,FALSE,36,5
"241801",24,16,TRUE,160,5
"251803",25,6,TRUE,175,9
"261808",26,6,TRUE,0,6
"271826",27,6,TRUE,88,6
"281941",28,12,TRUE,452,0
"291801",29,6,TRUE,1296,6
"312047",31,4,TRUE,0,7
"321878",32,4,FALSE,26,7
"341799",34,8,FALSE,28,7
"351794",35,2,TRUE,100,9
"371776",37,7,TRUE,4500,8
"391661",39,6,TRUE,150,8
"17516",1,2,FALSE,0,1
"33879",3,2,FALSE,0,1
"51802",5,1,FALSE,0,9
"61802",6,6,FALSE,48,2
"81802",8,6,FALSE,36,2
"91802",9,4,FALSE,48,2
"112145",11,6,FALSE,30,3
"121930",12,2,FALSE,0,0
"131817",13,8,FALSE,0,3
"141802",14,6,FALSE,12,3
"151802",15,5,TRUE,75,9
"161802",16,1,TRUE,1914,4
"181802",18,5,TRUE,1900,4
"191802",19,3,TRUE,2880,4
"211802",21,1,FALSE,18,5
"231802",23,11,FALSE,0,5
"241802",24,5,FALSE,80,5
"251804",25,2,FALSE,50,9
"261809",26,2,FALSE,0,6
"271827",27,3,TRUE,22,6
"281942",28,6,FALSE,0,0
"291802",29,8,TRUE,96,6
"312048",31,3,TRUE,104,7
"321879",32,4,FALSE,0,7
"341800",34,1,FALSE,84,7
"351795",35,5,TRUE,25,9
"371777",37,4,FALSE,70,8
"391662",39,11,FALSE,50,8
"17517",1,8,TRUE,10,1
"33880",3,4,FALSE,24,1
"51803",5,8,FALSE,175,9
"61803",6,7,FALSE,688,2
"81803",8,4,FALSE,418,2
"91803",9,9,FALSE,4066,2
"112146",11,9,TRUE,4500,3
"121931",12,6,FALSE,132,0
"131818",13,6,TRUE,3625,3
"141803",14,6,TRUE,2860,3
"151803",15,6,FALSE,250,9
"161803",16,6,TRUE,3800,4
"181803",18,3,TRUE,1150,4
"191803",19,5,TRUE,1016,4
"211803",21,8,TRUE,90,5
"231803",23,3,TRUE,0,5
"241803",24,8,TRUE,120,5
"251805",25,8,FALSE,200,9
"261810",26,7,FALSE,2630,6
"271828",27,8,FALSE,374,6
"281943",28,4,TRUE,110,0
"291803",29,6,FALSE,1193,6
"312049",31,5,TRUE,0,7
"321880",32,4,FALSE,0,7
"341801",34,3,FALSE,0,7
"351796",35,3,FALSE,0,9
"371778",37,3,FALSE,70,8
"391663",39,4,FALSE,0,8
"17518",1,40,FALSE,672,1
"33881",3,28,FALSE,260,1
"51804",5,40,TRUE,5500,9
"61804",6,26,FALSE,2160,2
"81804",8,33,FALSE,1590,2
"91804",9,35,FALSE,1280,2
"112147",11,143,FALSE,3380,3
"121932",12,23,TRUE,1430,0
"131819",13,33,FALSE,1060,3
"141804",14,27,FALSE,588,3
"151804",15,54,TRUE,7800,9
"161804",16,37,FALSE,1470,4
"181804",18,49,FALSE,1204,4
"191804",19,37,FALSE,976,4
"211804",21,35,FALSE,1890,5
"231804",23,35,FALSE,1170,5
"241804",24,49,FALSE,1720,5
"251806",25,66,TRUE,9350,9
"261811",26,39,FALSE,2266,6
"271829",27,25,FALSE,814,6
"281944",28,30,TRUE,1894,0
"291804",29,34,FALSE,1056,6
"312050",31,42,TRUE,3536,7
"321881",32,33,TRUE,1872,7
"341802",34,31,TRUE,1848,7
"351797",35,5,TRUE,5850,9
"371779",37,27,TRUE,2835,8
"391664",39,33,TRUE,3300,8
"17519",1,3,FALSE,0,1
"33882",3,1,FALSE,0,1
"51805",5,6,FALSE,0,9
"61805",6,8,TRUE,2212,2
"81805",8,5,TRUE,1100,2
"91805",9,8,TRUE,672,2
"112148",11,7,TRUE,2310,3
"121933",12,2,TRUE,0,0
"131820",13,7,TRUE,3010,3
"141805",14,5,TRUE,2500,3
"151805",15,10,TRUE,175,9
"161805",16,4,FALSE,14,4
"181805",18,9,TRUE,84,4
"191805",19,7,TRUE,80,4
"211805",21,3,FALSE,0,5
"231805",23,3,FALSE,0,5
"241805",24,7,TRUE,40,5
"251807",25,6,TRUE,0,9
"261812",26,7,TRUE,66,6
"271830",27,4,FALSE,0,6
"281945",28,7,TRUE,128,0
"291805",29,5,FALSE,0,6
"312051",31,5,TRUE,208,7
"321882",32,8,TRUE,26,7
"341803",34,2,TRUE,0,7
"351798",35,3,FALSE,0,9
"371780",37,4,TRUE,35,8
"391665",39,9,TRUE,2000,8
"17520",1,19,FALSE,142,1
"33883",3,40,FALSE,384,1
"51806",5,45,FALSE,6400,9
"61806",6,26,TRUE,13750,2
"81806",8,29,TRUE,14700,2
"91806",9,31,TRUE,16232,2
"112149",11,30,FALSE,1550,3
"121934",12,34,TRUE,1740,0
"131821",13,33,FALSE,1510,3
"141806",14,27,FALSE,1176,3
"151806",15,42,FALSE,7600,9
"161806",16,31,FALSE,1638,4
"181806",18,22,FALSE,476,4
"191806",19,23,FALSE,576,4
"211806",21,46,TRUE,5400,5
"231806",23,40,TRUE,2992,5
"241806",24,60,TRUE,2200,5
"251808",25,29,FALSE,5100,9
"261813",26,27,TRUE,2310,6
"271831",27,33,TRUE,990,6
"281946",28,37,TRUE,2350,0
"291806",29,34,TRUE,1152,6
"312052",31,32,FALSE,3432,7
"321883",32,32,FALSE,3380,7
"341804",34,27,FALSE,896,7
"351799",35,10,FALSE,5025,9
"371781",37,33,FALSE,3115,8
"391666",39,33,FALSE,6400,8
"17521",1,8,FALSE,1500,1
"33884",3,4,FALSE,904,1
"51807",5,7,TRUE,450,9
"61807",6,5,TRUE,1100,2
"81807",8,3,FALSE,1100,2
"91807",9,6,FALSE,1848,2
"112150",11,9,TRUE,30,3
"121935",12,9,FALSE,444,0
"131822",13,3,FALSE,10,3
"141807",14,3,TRUE,0,3
"151807",15,6,TRUE,550,9
"161807",16,10,TRUE,8550,4
"181807",18,5,TRUE,2878,4
"191807",19,3,TRUE,1600,4
"211807",21,9,TRUE,3500,5
"231807",23,7,TRUE,826,5
"241807",24,4,TRUE,300,5
"251809",25,8,TRUE,275,9
"261814",26,5,TRUE,22,6
"271832",27,6,TRUE,88,6
"281947",28,6,FALSE,460,0
"291807",29,2,FALSE,0,6
"312053",31,3,TRUE,234,7
"321884",32,8,TRUE,104,7
"341805",34,6,TRUE,168,7
"351800",35,2,TRUE,250,9
"371782",37,3,TRUE,35,8
"391667",39,6,FALSE,0,8
"17522",1,9,TRUE,1750,1
"33885",3,8,TRUE,1828,1
"51808",5,19,FALSE,1500,9
"61808",6,15,TRUE,7700,2
"81808",8,9,TRUE,3856,2
"91808",9,10,TRUE,4800,2
"112151",11,13,TRUE,150,3
"121936",12,14,TRUE,900,0
"131823",13,12,TRUE,130,3
"141808",14,9,TRUE,108,3
"151808",15,12,FALSE,1500,9
"161808",16,9,TRUE,154,4
"181808",18,17,TRUE,308,4
"191808",19,17,TRUE,304,4
"211808",21,10,FALSE,144,5
"231808",23,12,FALSE,198,5
"241808",24,11,FALSE,200,5
"251810",25,13,FALSE,1650,9
"261815",26,18,TRUE,880,6
"271833",27,9,TRUE,264,6
"281948",28,14,TRUE,860,0
"291808",29,13,TRUE,432,6
"312054",31,7,TRUE,2418,7
"321885",32,14,TRUE,1300,7
"341806",34,10,TRUE,588,7
"351801",35,7,FALSE,1400,9
"371783",37,12,TRUE,1620,8
"391668",39,10,TRUE,550,8
"17523",1,8,FALSE,1660,1
"33886",3,7,FALSE,2254,1
"51809",5,14,FALSE,1200,9
"61809",6,5,TRUE,1656,2
"81809",8,6,TRUE,2750,2
"91809",9,8,TRUE,4200,2
"112152",11,9,TRUE,90,3
"121937",12,9,FALSE,138,0
"131824",13,9,TRUE,120,3
"141809",14,5,TRUE,36,3
"151809",15,12,FALSE,1325,9
"161809",16,13,FALSE,434,4
"181809",18,10,FALSE,154,4
"191809",19,11,FALSE,464,4
"211809",21,11,FALSE,486,5
"231809",23,8,FALSE,234,5
"241809",24,17,FALSE,520,5
"251811",25,9,FALSE,750,9
"261816",26,13,TRUE,176,6
"271834",27,7,TRUE,132,6
"281949",28,9,FALSE,156,0
"291809",29,7,TRUE,72,6
"312055",31,6,TRUE,26,7
"321886",32,9,FALSE,52,7
"341807",34,8,TRUE,112,7
"351802",35,2,FALSE,800,9
"371784",37,5,TRUE,3000,8
"391669",39,11,TRUE,4050,8
"17524",1,7,TRUE,1000,1
"33887",3,8,FALSE,2254,1
"51810",5,7,TRUE,600,9
"61810",6,5,TRUE,1112,2
"81810",8,9,TRUE,3312,2
"91810",9,11,TRUE,6000,2
"112153",11,12,TRUE,120,3
"121938",12,9,TRUE,460,0
"131825",13,5,TRUE,40,3
"141810",14,7,TRUE,96,3
"151810",15,6,TRUE,825,9
"161810",16,7,TRUE,224,4
"181810",18,13,TRUE,476,4
"191810",19,8,TRUE,192,4
"211810",21,9,TRUE,198,5
"231810",23,9,TRUE,216,5
"241810",24,11,TRUE,180,5
"251812",25,8,TRUE,850,9
"261817",26,7,TRUE,110,6
"271835",27,6,TRUE,110,6
"281950",28,16,TRUE,758,0
"291810",29,5,FALSE,0,6
"312056",31,9,FALSE,182,7
"321887",32,8,FALSE,104,7
"341808",34,10,FALSE,280,7
"351803",35,2,TRUE,1300,9
"371785",37,7,TRUE,2000,8
"391670",39,9,TRUE,1050,8
"17525",1,4,FALSE,2,1
"33888",3,3,TRUE,0,1
"51811",5,4,FALSE,0,9
"61811",6,10,TRUE,4950,2
"81811",8,5,TRUE,2200,2
"91811",9,3,TRUE,1200,2
"112154",11,5,FALSE,40,3
"121939",12,5,TRUE,28,0
"131826",13,4,TRUE,0,3
"141811",14,3,FALSE,0,3
"151811",15,3,TRUE,0,9
"161811",16,9,FALSE,4178,4
"181811",18,4,TRUE,1500,4
"191811",19,6,TRUE,2816,4
"211811",21,6,TRUE,54,5
"231811",23,6,TRUE,108,5
"241811",24,7,TRUE,140,5
"251813",25,10,TRUE,500,9
"261818",26,1,FALSE,0,6
"271836",27,5,TRUE,44,6
"281951",28,5,TRUE,210,0
"291811",29,5,FALSE,48,6
"312057",31,3,TRUE,2000,7
"321888",32,6,TRUE,390,7
"341809",34,6,TRUE,0,7
"351804",35,2,TRUE,325,9
"371786",37,4,TRUE,280,8
"391671",39,3,FALSE,0,8
"17526",1,8,FALSE,1320,1
"33889",3,6,FALSE,1800,1
"51812",5,3,TRUE,100,9
"61812",6,6,TRUE,30,2
"81812",8,7,TRUE,30,2
"91812",9,2,FALSE,8,2
"112155",11,5,TRUE,1550,3
"121940",12,3,TRUE,150,0
"131827",13,10,TRUE,6325,3
"141812",14,6,TRUE,3612,3
"151812",15,5,FALSE,125,9
"161812",16,6,TRUE,56,4
"181812",18,4,FALSE,0,4
"191812",19,5,FALSE,32,4
"211812",21,6,FALSE,180,5
"231812",23,8,TRUE,324,5
"241812",24,3,TRUE,20,5
"251814",25,6,TRUE,100,9
"261819",26,5,FALSE,374,6
"271837",27,4,FALSE,396,6
"281952",28,7,TRUE,298,0
"291812",29,6,FALSE,456,6
"312058",31,6,TRUE,26,7
"321889",32,2,TRUE,52,7
"341810",34,8,FALSE,0,7
"351805",35,1,TRUE,250,9
"371787",37,4,TRUE,6070,8
"391672",39,7,TRUE,0,8
"17527",1,8,TRUE,1750,1
"33890",3,16,TRUE,5282,1
"51813",5,18,FALSE,1350,9
"61813",6,7,FALSE,3300,2
"81813",8,7,TRUE,2206,2
"91813",9,17,FALSE,6814,2
"112156",11,14,TRUE,4980,3
"121941",12,12,TRUE,680,0
"131828",13,17,TRUE,5310,3
"141813",14,5,TRUE,900,3
"151813",15,12,FALSE,700,9
"161813",16,10,FALSE,98,4
"181813",18,7,FALSE,28,4
"191813",19,16,FALSE,256,4
"211813",21,11,TRUE,5304,5
"231813",23,11,TRUE,2136,5
"241813",24,20,TRUE,7840,5
"251815",25,7,FALSE,400,9
"261820",26,12,FALSE,242,6
"271838",27,7,FALSE,0,6
"281953",28,12,TRUE,680,0
"291813",29,11,FALSE,216,6
"312059",31,11,TRUE,156,7
"321890",32,13,TRUE,208,7
"341811",34,9,FALSE,84,7
"351806",35,5,FALSE,500,9
"371788",37,4,FALSE,175,8
"391673",39,13,FALSE,350,8
"17528",1,23,FALSE,80,1
"33891",3,27,FALSE,184,1
"51814",5,41,FALSE,6400,9
"61814",6,28,FALSE,14850,2
"81814",8,23,FALSE,11096,2
"91814",9,24,FALSE,12908,2
"112157",11,31,TRUE,540,3
"121942",12,25,FALSE,970,0
"131829",13,24,TRUE,430,3
"141814",14,24,TRUE,492,3
"151814",15,34,FALSE,6000,9
"161814",16,29,FALSE,686,4
"181814",18,32,FALSE,798,4
"191814",19,33,FALSE,912,4
"211814",21,25,TRUE,19950,5
"231814",23,28,TRUE,16172,5
"241814",24,51,TRUE,27850,5
"251816",25,26,FALSE,4600,9
"261821",26,20,FALSE,792,6
"271839",27,30,FALSE,1210,6
"281954",28,31,FALSE,1686,0
"291814",29,31,FALSE,1344,6
"312060",31,24,TRUE,1274,7
"321891",32,22,TRUE,1092,7
"341812",34,29,TRUE,1512,7
"351807",35,12,FALSE,5500,9
"371789",37,21,TRUE,1680,8
"391674",39,28,TRUE,3000,8
"17529",1,11,TRUE,30,1
"33892",3,11,TRUE,40,1
"51815",5,28,TRUE,3400,9
"61815",6,17,TRUE,192,2
"81815",8,18,TRUE,144,2
"91815",9,9,TRUE,72,2
