"","players","player.cash","player.comfort","bankrupt.players","turn","total.value.fifteen","owned.blue","times.in.jail","properties.sold","color.sets","props.at.five"
"2421",3,-41,0.72,5,38,2662,0,1,9,0,1
"2422",4,-857,0.37,4,37,1993,0,0,17,2,0
"2423",5,-1825,0.26,3,36,475,0,0,9,0,1
"2424",6,-542,0.78,1,12,0,0,1,8,1,5
"2425",1,-268,0.82,5,53,2839,1,0,12,1,0
"2426",2,-90,0.37,1,30,1305,0,0,14,2,0
"2427",3,-246,0.11,2,38,1480,0,0,3,1,2
"2428",4,-470,0,3,42,1803,0,1,0,0,0
"2429",5,-434,0.62,4,51,1520,1,1,11,2,2
"2430",6,3705,0.25,0,56,2156,0,0,7,3,3
"2431",1,3354,0.29,0,62,0,0,0,5,4,3
"2432",2,-1977,0.77,2,30,4256,1,0,15,2,1
"2433",3,-152,0.02,3,45,1444,0,3,0,0,0
"2434",4,-55,0.17,4,57,1760,1,1,17,1,2
"2435",5,-668,0.91,1,22,1400,1,0,14,1,3
"2436",6,-523,0.62,5,64,1150,1,0,23,0,1
"2437",1,-2340,0.81,2,27,734,0,0,13,2,3
"2438",2,-397,0.92,1,12,0,0,0,10,1,4
"2439",3,-16,0.12,3,23,1372,0,2,2,0,0
"2440",4,-438,0.51,4,33,3733,1,1,18,3,0
"2441",5,-151,0.09,5,42,0,0,1,2,0,0
"2442",6,2368,0.95,0,40,2046,0,1,5,1,3
"2443",1,-464,0.7,1,14,-464,0,0,7,1,2
"2444",2,-1331,0.71,4,35,3081,1,0,17,2,2
"2445",3,-97,0.03,5,63,1406,0,1,0,0,0
"2446",4,-417,0.34,2,22,0,0,0,4,1,2
"2447",5,3066,0.82,0,75,3914,1,2,7,4,4
"2448",6,-442,0.27,3,23,1256,0,0,5,0,0
"2449",1,-951,1,3,34,1671,0,1,9,1,1
"2450",2,-437,0.87,5,56,1431,0,1,13,1,4
"2451",3,-176,0.92,1,15,154,0,0,7,0,0
"2452",4,-967,0.56,4,43,3059,1,0,20,1,1
"2453",5,-677,0.53,2,23,1580,0,1,7,1,1
"2454",6,622,0.35,0,56,0,0,2,9,3,0
"2455",1,-194,0.51,2,18,1426,1,0,8,1,1
"2456",2,-268,0.78,3,23,1592,0,3,8,1,0
"2457",3,-285,0.93,4,26,387,0,0,12,0,1
"2458",4,816,0.74,0,40,0,1,1,9,4,4
"2459",5,-534,0.45,1,15,16,0,1,4,0,3
"2460",6,-598,0.16,5,46,1890,0,1,7,0,1
"2461",1,-145,0.7,5,79,1906,0,4,19,3,4
"2462",2,-112,0.41,3,40,2045,1,3,13,2,3
"2463",3,-59,0.58,4,47,2718,1,1,9,1,0
"2464",4,612,0.24,0,82,991,1,1,8,2,0
"2465",5,-5,0.87,1,35,163,0,0,7,1,5
"2466",6,-19,0.91,2,42,0,0,3,9,1,0
"2467",1,-155,0.07,3,37,1556,0,2,0,0,0
"2468",2,-186,0.3,5,67,0,0,0,11,2,4
"2469",3,-310,0.54,2,26,0,0,3,6,0,3
"2470",4,616,0.42,1,17,0,0,0,12,1,0
"2471",5,-17,0.9,4,38,4078,1,2,16,2,1
"2472",6,2156,0.13,0,74,1164,1,1,2,2,2
"2473",1,976,0.34,0,73,3549,0,0,10,3,2
"2474",2,-1079,0.36,4,49,566,0,6,3,1,0
"2475",3,-154,0.11,3,34,1378,0,1,3,1,2
"2476",4,-92,0.8,2,12,0,0,0,4,0,1
"2477",5,-226,0.31,5,69,3857,1,5,16,1,1
"2478",6,-800,0.84,2,11,0,0,0,11,0,4
"2479",1,-308,0.33,2,52,1346,0,1,7,1,3
"2480",2,-686,0.21,5,84,774,0,0,10,2,0
"2481",3,-194,0.88,3,48,1784,0,0,5,1,1
"2482",4,-103,0.58,1,29,3226,1,0,10,2,2
"2483",5,-7,0.03,4,63,1750,0,1,0,0,0
"2484",6,5743,0.54,0,84,3319,1,1,4,3,4
"2485",1,-260,0.89,3,22,0,0,0,9,1,2
"2486",2,150,0.72,0,47,3353,1,0,10,4,4
"2487",3,-792,0.78,5,46,364,0,2,13,1,3
"2488",4,-450,0.02,4,29,1716,0,1,0,0,0
"2489",5,-575,1,1,17,0,0,0,6,1,0
"2490",6,-68,0.34,2,17,1936,0,1,11,2,3
"2491",1,-214,0.13,2,37,2610,0,0,4,0,1
"2492",2,-742,0.1,3,40,1322,0,2,4,1,0
"2493",3,1968,0.23,0,82,1158,1,0,5,4,4
"2494",4,-78,0.61,1,24,0,1,2,6,0,0
"2495",5,-156,0.41,4,74,2296,1,1,14,3,3
"2496",6,-1142,0.86,5,78,2680,1,5,15,1,2
"2497",1,-170,0.41,2,14,-170,0,0,9,1,3
"2498",2,-330,0.74,1,9,0,0,0,7,1,2
"2499",3,-338,0.39,4,27,1086,0,1,11,1,1
"2500",4,-188,0.96,5,57,3677,1,0,32,2,0
"2501",5,-380,0.08,3,16,0,0,0,0,0,0
"2502",6,2924,0.83,0,55,3265,0,0,15,2,0
"2503",1,-516,0.88,5,41,3865,1,2,15,2,2
"2504",2,-38,0.37,1,18,608,0,0,6,2,3
"2505",3,5553,0.77,0,45,2637,1,1,4,2,0
"2506",4,-541,0.05,2,21,754,0,0,2,1,0
"2507",5,-46,0.08,3,23,774,0,0,1,0,0
"2508",6,-998,0.67,4,27,782,0,0,15,0,3
"2509",1,-455,0.33,4,38,2209,0,4,15,2,0
"2510",2,-753,0.01,5,68,1622,0,1,0,0,0
"2511",3,291,0.96,0,65,2624,1,2,14,4,3
"2512",4,-148,0.07,1,28,0,0,1,0,0,0
"2513",5,-636,0.84,2,25,1565,0,2,11,0,4
"2514",6,-328,0.63,3,21,602,1,2,11,1,2
"2515",1,-108,0.95,2,16,92,0,0,12,2,1
"2516",2,-678,0.47,5,52,3364,1,0,17,1,1
"2517",3,-1524,0.62,4,28,1948,0,0,13,1,1
"2518",4,-58,0.29,1,6,0,0,0,5,0,4
"2519",5,4052,0.83,0,44,3911,1,0,8,1,3
"2520",6,-169,0.68,3,16,712,1,0,14,1,0
"2521",1,-377,0.72,1,19,0,0,1,9,1,1
"2522",2,-1225,0.78,2,28,323,0,1,8,1,3
"2523",3,-320,0.96,4,28,1690,0,2,10,0,1
"2524",4,-1424,0.73,5,49,2541,0,0,22,2,4
"2525",5,560,0.91,0,49,0,1,1,9,2,2
"2526",6,-486,0.1,3,26,1268,0,2,0,0,0
"2527",1,-677,1,2,22,2085,1,3,8,1,2
"2528",2,-277,0.37,3,22,0,0,1,7,1,2
"2529",3,4391,0.81,0,26,3646,0,0,5,1,5
"2530",4,-214,0.25,1,18,772,0,0,6,0,3
"2531",5,-347,0.63,4,23,149,0,1,5,0,2
"2532",6,-31,0.66,5,20,69,0,4,5,2,2
"2533",1,-635,0.83,4,48,2653,0,2,16,1,1
"2534",2,-336,0.25,5,50,1649,0,1,6,0,0
"2535",3,-407,0.35,2,15,413,0,0,9,2,3
"2536",4,-148,0.89,1,5,0,0,0,4,0,4
"2537",5,194,0.49,0,51,2629,1,2,9,4,0
"2538",6,-265,0.85,3,19,686,0,0,11,1,7
"2539",1,-756,0.02,4,42,1836,0,0,0,0,0
"2540",2,-939,0.36,2,37,58,0,3,5,1,3
"2541",3,-400,0.66,3,40,2228,1,0,7,0,0
"2542",4,-1003,0.85,2,16,0,0,0,9,2,5
"2543",5,3602,0.32,0,64,3368,1,3,7,3,3
"2544",6,-346,0.65,5,64,0,1,4,17,2,2
"2545",1,-259,0.25,3,34,1958,0,1,8,0,1
"2546",2,-431,1,5,46,1080,0,3,10,2,5
"2547",3,-645,0.34,4,35,1386,0,0,5,0,1
"2548",4,4306,0.82,0,51,2242,1,1,7,1,0
"2549",5,-183,0.36,1,19,0,0,0,6,0,3
"2550",6,-1106,0.94,2,19,0,0,1,6,1,2
"2551",1,-22,0.21,4,46,1132,0,0,6,2,2
"2552",2,-316,0.6,1,10,0,0,0,6,0,3
"2553",3,1972,0.98,0,69,2093,1,2,9,2,3
"2554",4,-245,0.47,5,68,2729,0,4,18,3,1
"2555",5,-221,0.01,2,27,1276,0,0,0,0,0
"2556",6,-227,0.48,3,32,2349,1,0,8,1,1
"2557",1,4520,0.17,0,62,3887,0,2,5,3,3
"2558",2,-458,0.77,5,70,2415,1,5,21,1,2
"2559",3,-445,0.59,4,46,2041,1,2,9,1,2
"2560",4,-27,0.98,1,12,0,0,0,6,0,2
"2561",5,-458,0.01,3,44,0,0,0,0,0,0
"2562",6,-606,0.18,2,19,681,0,0,6,1,2
"2563",1,-258,0.95,5,30,1104,0,0,9,1,2
"2564",2,-613,0.06,4,27,1771,0,0,0,0,0
"2565",3,-463,0.9,1,17,844,1,0,10,0,2
"2566",4,-69,0.09,2,19,966,0,0,4,1,2
"2567",5,1332,0.77,0,36,0,1,0,4,3,2
"2568",6,-331,0.35,4,33,3030,0,0,10,0,1
"2569",1,-483,0.61,4,52,1476,0,2,12,1,3
"2570",2,-217,0.72,3,31,0,1,1,5,1,0
"2571",3,3438,0.87,0,63,1825,1,2,5,2,3
"2572",4,-585,0.97,1,15,417,0,2,6,1,0
"2573",5,-125,0.47,5,60,3982,1,1,20,1,0
"2574",6,-1047,0.53,2,18,0,0,0,11,2,2
"2575",1,800,0.5,0,66,3538,1,4,11,5,2
"2576",2,-186,0.05,4,34,1124,0,2,1,0,0
"2577",3,-598,0.49,1,13,0,0,0,4,0,2
"2578",4,-33,0.17,3,32,0,0,0,4,0,0
"2579",5,-485,0.3,2,16,1269,0,0,11,2,2
"2580",6,-417,0.18,5,63,2292,0,1,13,0,2
"2581",1,-625,0.93,5,80,0,1,6,22,4,2
"2582",2,-9,0.06,2,27,1246,0,0,1,0,1
"2583",3,-299,0.53,3,31,1317,0,1,6,0,0
"2584",4,-356,0.88,1,18,0,0,0,8,2,2
"2585",5,2114,0.83,0,73,2728,1,2,11,2,3
"2586",6,-306,0.56,4,42,459,0,0,3,0,3
"2587",1,-38,0.97,1,24,2263,0,4,8,1,4
"2588",2,-385,0.89,2,25,298,0,0,9,0,4
"2589",3,2284,0.3,0,77,3492,1,3,9,2,2
"2590",4,-923,0.07,5,81,1707,0,2,2,1,0
"2591",5,-1120,0.98,3,49,802,0,0,11,1,0
"2592",6,-467,0.39,4,74,0,1,6,16,1,3
"2593",1,-470,0,2,32,1662,0,1,0,0,0
"2594",2,-40,0.92,1,9,0,0,1,7,1,5
"2595",3,-1457,0.32,5,57,936,0,5,5,1,2
"2596",4,4361,0.83,0,56,2931,1,5,5,3,1
"2597",5,-630,0.08,4,49,1478,0,7,1,0,0
"2598",6,-472,0.24,3,45,2561,0,3,11,0,3
"2599",1,-496,0.6,3,25,474,1,0,9,2,0
"2600",2,-33,0.27,1,19,3101,1,0,14,1,3
"2601",3,1981,0.55,0,32,3614,1,1,4,3,2
"2602",4,-228,0.2,4,30,2192,0,1,12,0,1
"2603",5,-584,0.96,5,32,367,0,0,10,0,2
"2604",6,-501,0.21,2,18,470,0,1,3,1,2
"2605",1,-120,0.37,3,41,1551,0,3,11,1,0
"2606",2,4432,0.31,0,66,1396,1,0,5,3,4
"2607",3,-245,0.13,2,32,2071,0,2,4,0,1
"2608",4,-360,0.02,4,49,1644,0,1,0,0,0
"2609",5,-403,0.54,5,66,2773,1,5,18,1,2
"2610",6,-217,0.73,1,24,1205,1,0,5,1,2
"2611",1,-56,0.74,1,7,0,0,1,6,0,2
"2612",2,-466,0.04,3,30,1872,0,0,0,0,0
"2613",3,5465,0.22,0,62,1840,0,1,3,2,4
"2614",4,-149,1,4,41,2675,1,1,8,0,1
"2615",5,-158,0.86,5,65,0,1,0,23,2,3
"2616",6,-248,0.21,2,26,1312,0,0,8,1,0
"2617",1,-375,0.61,5,54,1679,0,0,13,1,3
"2618",2,4030,0.17,0,58,0,1,0,2,2,3
"2619",3,-612,0.05,4,53,1964,0,2,1,0,0
"2620",4,-57,0.32,3,32,1190,0,0,9,2,2
"2621",5,-99,0.71,1,25,1382,1,0,6,1,0
"2622",6,-19,0.55,2,27,1232,0,2,3,0,0
"2623",1,-652,0.69,4,64,3011,1,4,21,2,0
"2624",2,700,0.5,0,169,0,1,6,25,3,0
"2625",3,-43,0.2,5,171,1626,0,9,19,4,0
"2626",4,-455,0.72,1,7,0,0,0,5,0,0
"2627",5,-97,0.65,2,12,0,0,0,6,0,2
"2628",6,-673,0.7,3,14,-673,0,1,5,0,0
"2629",1,-76,0.23,2,10,0,0,1,4,1,0
"2630",2,-987,0.67,1,5,0,0,0,6,0,6
"2631",3,-1580,0.44,3,37,3492,1,0,17,3,1
"2632",4,2901,0.24,0,64,1446,0,0,8,1,2
"2633",5,-552,0.75,4,35,1904,0,0,8,2,5
"2634",6,-273,0.64,5,69,3670,1,0,23,3,1
"2635",1,-281,0.54,5,66,3325,1,2,23,1,1
"2636",2,-36,0.82,1,6,0,0,0,4,0,0
"2637",3,1184,0.13,0,68,2893,0,2,6,2,2
"2638",4,-619,0.41,4,50,2011,0,0,13,2,4
"2639",5,-96,0.34,2,26,1057,0,1,7,2,0
"2640",6,-1632,0.38,3,38,1120,0,3,4,1,2
"2641",1,-112,0.88,2,19,382,1,0,2,1,0
"2642",2,-765,0.83,4,48,2497,0,1,14,2,4
"2643",3,-213,0.93,5,51,2216,1,0,23,3,0
"2644",4,2290,0.15,0,44,1605,0,2,3,1,3
"2645",5,-313,0.33,1,16,517,0,1,5,0,2
"2646",6,-189,0.3,3,33,1891,0,0,7,1,2
"2647",1,1763,0.96,0,68,2670,1,1,9,3,4
"2648",2,-59,0.05,2,33,1690,0,2,0,0,0
"2649",3,-784,0.88,3,31,736,0,1,12,1,2
"2650",4,-261,0,4,42,1654,0,1,0,0,0
"2651",5,-136,0.6,5,62,0,1,1,23,3,1
"2652",6,-33,0.06,1,31,1493,0,0,0,0,0
"2653",1,-404,0.31,3,54,208,0,3,15,2,0
"2654",2,-741,0.11,4,77,1951,0,2,9,2,0
"2655",3,-49,0.99,1,36,1703,1,1,9,2,1
"2656",4,-827,0.53,5,78,3195,1,1,20,2,1
"2657",5,-144,0.05,2,47,1486,0,2,0,0,0
"2658",6,5811,0.21,0,74,1400,0,3,4,2,0
"2659",1,-135,0.27,2,24,0,0,0,13,1,1
"2660",2,1815,0.45,0,52,3210,0,1,5,3,3
"2661",3,-703,0.05,5,48,1746,0,0,1,0,0
"2662",4,-320,0.41,4,47,3172,1,0,17,1,0
"2663",5,-1666,0.73,1,6,0,1,0,8,2,6
"2664",6,-1060,0.29,3,32,0,1,1,8,1,1
"2665",1,-1130,0.14,5,71,1980,0,3,15,4,1
"2666",2,-174,0.75,2,40,1304,0,4,8,2,3
"2667",3,-201,0.06,4,57,1227,0,3,0,0,0
"2668",4,5797,0.81,0,75,883,1,3,10,1,4
"2669",5,-418,0,1,32,1406,0,1,0,0,0
"2670",6,-12,0.37,3,43,0,0,2,9,1,1
"2671",1,1638,0.82,0,57,3821,0,0,13,2,0
"2672",2,-227,0.26,3,19,737,0,1,5,0,3
"2673",3,-348,0.62,4,56,946,1,3,12,0,0
"2674",4,-10,0.76,1,7,0,0,0,4,0,4
"2675",5,-962,0.97,5,60,2530,1,2,17,3,4
"2676",6,-547,0.43,2,18,831,0,1,9,2,4
"2677",1,1212,0.14,0,67,2936,0,3,4,3,2
"2678",2,-41,0.7,5,81,1518,1,0,18,2,0
"2679",3,-759,0.38,1,17,-105,1,1,9,1,2
"2680",4,-1324,0.84,4,60,4088,1,3,18,3,3
"2681",5,-472,0.19,3,38,1124,0,4,4,1,2
"2682",6,-332,0.06,2,31,1292,0,0,0,0,0
"2683",1,2561,0.67,0,50,2458,0,3,6,3,0
"2684",2,-611,0.17,4,40,1684,0,0,5,0,1
"2685",3,-266,0.09,2,29,1218,0,0,1,0,0
"2686",4,-312,0.19,5,44,1829,1,1,10,0,1
"2687",5,-13,0.52,1,24,761,0,5,4,1,0
"2688",6,30,0.44,3,39,2181,1,0,10,2,1
"2689",1,-197,0.1,4,26,481,0,3,4,0,1
"2690",2,-346,0.48,5,61,2691,1,0,15,1,1
"2691",3,-114,0.85,2,15,0,0,0,2,0,0
"2692",4,418,0.96,0,63,4119,0,0,10,4,0
"2693",5,-57,0.33,1,10,0,0,0,4,0,0
"2694",6,-312,0.19,3,16,1558,0,0,5,2,2
"2695",1,-232,0.88,2,31,1377,0,1,14,2,1
"2696",2,-547,0.09,5,83,1670,0,0,5,1,3
"2697",3,-168,0.5,1,24,304,0,1,7,0,5
"2698",4,-97,0.4,3,38,3312,0,1,11,2,0
"2699",5,4748,0.13,0,84,0,1,1,4,4,0
"2700",6,-8,0.01,4,54,1824,0,0,0,0,0
"2701",1,-977,0.74,2,34,837,0,4,12,1,0
"2702",2,-952,0.99,3,41,2384,1,0,10,0,3
"2703",3,-238,0,4,43,1590,0,0,0,0,0
"2704",4,3232,0.22,0,39,2991,0,0,6,2,1
"2705",5,-262,0.98,1,24,0,0,1,9,1,4
"2706",6,-52,0.14,5,39,1656,0,2,10,2,1
"2707",1,1324,0.67,0,54,2444,1,4,6,4,0
"2708",2,-406,0.55,4,37,2720,0,0,13,2,2
"2709",3,-141,0.49,5,55,1370,0,2,8,1,0
"2710",4,-294,0.24,2,32,1138,0,1,3,1,2
"2711",5,-208,0.96,1,17,672,1,1,7,0,2
"2712",6,-532,0.57,3,36,0,1,1,8,1,0
"2713",1,-466,0.8,5,185,2991,1,10,27,3,3
"2714",2,843,0.55,0,186,3203,1,7,21,3,3
"2715",3,-137,0.1,4,53,1522,0,0,0,0,0
"2716",4,-52,0.76,3,50,1741,0,2,20,1,0
"2717",5,-740,0.73,1,7,0,0,0,7,0,0
"2718",6,-239,0.89,2,9,0,0,0,5,1,4
"2719",1,-1566,0.19,2,25,1243,1,0,13,2,0
"2720",2,1852,0.3,0,55,2182,1,2,7,2,1
"2721",3,-655,0.71,5,55,2976,1,4,17,2,1
"2722",4,-28,0.68,1,10,0,0,0,6,2,3
"2723",5,-543,0.33,4,31,3284,1,0,16,3,0
"2724",6,-75,0.57,3,33,624,0,0,12,0,0
"2725",1,-344,0.29,4,45,2195,1,1,8,2,0
"2726",2,-127,0.54,2,32,1104,1,1,10,1,1
"2727",3,1890,0.22,0,44,1569,0,0,3,3,4
"2728",4,-123,0.83,1,17,379,0,0,10,1,4
"2729",5,-613,0.52,5,40,2025,1,0,6,0,0
"2730",6,-622,0.99,3,40,2722,1,0,10,1,1
"2731",1,-60,0.05,3,32,0,0,1,1,0,0
"2732",2,-160,0.64,1,16,290,0,0,7,0,1
"2733",3,781,0.43,0,71,1690,1,5,8,4,0
"2734",4,-800,0.4,2,23,2175,0,0,7,0,0
"2735",5,-1113,0.3,5,66,1389,1,11,16,3,0
"2736",6,-227,0.95,4,34,0,0,2,10,0,1
"2737",1,2360,0.28,0,92,2337,1,4,9,3,1
"2738",2,-211,0.22,2,35,2143,0,0,11,2,0
"2739",3,-269,0.63,5,103,0,1,6,31,2,3
"2740",4,-1292,0.65,3,40,1496,0,0,12,2,2
"2741",5,-10,0.01,4,52,1640,0,2,0,0,0
"2742",6,-9,0.97,1,32,0,0,2,11,1,3
"2743",1,-1894,0.66,2,22,0,1,0,17,1,0
"2744",2,3110,0.28,0,49,0,1,1,6,3,4
"2745",3,-560,0.84,1,13,0,0,1,8,1,2
"2746",4,-22,0.24,4,23,1180,0,0,10,1,2
"2747",5,-356,0.06,3,23,1890,0,0,3,1,0
"2748",6,-75,0.81,5,49,3904,1,3,17,2,0
"2749",1,1843,0.43,0,45,2179,1,2,7,3,2
"2750",2,-437,0.05,2,31,0,0,0,0,0,0
"2751",3,-25,0.49,1,8,0,0,0,7,1,5
"2752",4,-16,0.14,3,29,1724,0,0,6,0,1
"2753",5,-511,0.1,5,42,0,0,1,4,1,0
"2754",6,-117,0.71,4,34,1882,1,2,14,1,1
"2755",1,-649,0.46,3,42,1913,0,0,20,4,1
"2756",2,-328,0.76,4,48,2106,0,1,13,2,0
"2757",3,-646,0.93,2,12,0,0,0,6,2,1
"2758",4,-625,0.47,5,64,1132,0,2,20,2,0
"2759",5,1664,0.4,0,61,3934,1,2,8,2,3
"2760",6,-174,0.92,1,5,0,0,0,4,0,4
"2761",1,-252,0.6,1,11,0,0,0,4,1,3
"2762",2,-579,0.48,2,16,697,0,2,11,1,3
"2763",3,-104,0.07,4,23,1128,0,1,3,1,2
"2764",4,-942,0.41,3,21,2664,1,0,7,0,2
"2765",5,-677,0.38,5,38,2031,0,2,8,1,0
"2766",6,4073,0.81,0,38,3997,1,0,3,1,3
"2767",1,2533,0.3,0,56,0,0,0,7,3,4
"2768",2,-5,0.96,3,19,1897,0,0,7,1,1
"2769",3,-804,0.23,1,8,0,0,0,8,1,2
"2770",4,-89,0.58,2,16,0,0,0,9,2,0
"2771",5,-579,0.15,4,38,2572,0,0,6,0,0
"2772",6,-178,0.81,5,57,2704,1,2,22,1,2
"2773",1,-116,1,2,25,0,0,0,6,1,0
"2774",2,2339,0.21,0,70,2687,0,6,7,2,2
"2775",3,-66,0.28,5,70,2260,0,2,14,2,2
"2776",4,-335,0.2,1,11,0,0,0,8,2,2
"2777",5,-103,0.41,4,56,2266,1,0,17,2,1
"2778",6,-657,0.7,3,39,1354,1,0,8,1,4
"2779",1,-321,0.24,4,27,2882,0,1,10,0,3
"2780",2,-234,0.88,1,8,0,0,0,6,1,4
"2781",3,-36,0.19,2,14,-36,0,1,6,1,4
"2782",4,576,0.98,0,55,0,1,1,11,3,2
"2783",5,-127,0.89,3,14,-127,1,0,6,0,0
"2784",6,-508,0.97,5,57,0,1,1,22,2,1
"2785",1,-23,0.96,4,46,2984,1,3,17,1,1
"2786",2,-339,0.54,3,33,1807,0,1,9,2,0
"2787",3,1677,0.49,0,55,2630,1,4,14,1,0
"2788",4,-79,0.02,5,54,1832,0,2,0,0,0
"2789",5,-26,0.24,2,24,1024,0,3,7,2,4
"2790",6,-838,0.55,1,15,0,0,2,12,3,0
"2791",1,-93,0.32,1,15,1082,0,1,3,0,1
"2792",2,3400,0.63,0,43,0,1,0,5,2,2
"2793",3,-530,0.55,2,16,0,0,0,4,1,2
"2794",4,-8,0.42,5,44,1914,0,1,10,1,0
"2795",5,-581,0.68,4,36,1660,1,2,7,2,2
"2796",6,-370,0.02,3,30,1761,0,0,0,0,0
"2797",1,-249,0.08,4,36,1759,0,2,2,0,0
"2798",2,-361,0.58,1,19,0,0,0,10,2,0
"2799",3,-261,0.41,3,33,0,1,0,15,1,2
"2800",4,2883,0.9,0,78,0,1,4,8,3,5
"2801",5,-236,0.86,2,20,410,1,0,6,1,0
"2802",6,-304,0.31,5,82,2724,1,4,14,2,0
"2803",1,-238,0.1,5,52,2442,0,2,8,0,0
"2804",2,-50,1,1,22,0,0,0,12,1,0
"2805",3,-324,0.25,4,44,1410,0,3,6,1,1
"2806",4,-330,0.28,3,44,1635,0,0,10,2,0
"2807",5,-20,0.44,2,28,2146,0,3,7,2,0
"2808",6,6474,0.47,0,50,1781,1,4,4,1,1
"2809",1,-641,0.57,4,42,1559,0,0,11,1,0
"2810",2,-62,0.94,1,17,178,1,0,5,0,0
"2811",3,2516,0.27,0,53,2725,0,1,5,3,4
"2812",4,-455,0.31,2,19,1190,0,1,7,1,1
"2813",5,-832,0.58,5,50,3293,1,4,15,1,1
"2814",6,-647,0.26,3,26,0,0,2,6,2,2
"2815",1,-70,0.69,2,18,1037,0,0,7,1,3
"2816",2,47,0.94,0,97,0,1,3,4,4,3
"2817",3,-178,0.88,1,17,330,0,0,3,1,3
"2818",4,-191,0.13,5,91,1295,0,2,6,0,2
"2819",5,-20,0.28,4,32,1954,0,1,11,0,1
"2820",6,-409,0.59,3,18,1223,0,1,7,1,0
"2821",1,-471,0.63,2,17,1423,0,0,9,0,2
"2822",2,25,0.96,0,55,3816,1,2,8,2,0
"2823",3,-4,0.25,3,25,2119,0,2,7,0,1
"2824",4,-713,0.64,5,59,2600,0,2,22,2,0
"2825",5,-6,0.49,4,35,0,1,0,8,1,0
"2826",6,-2070,0.62,1,9,0,0,0,10,1,0
"2827",1,-326,0.61,2,29,1241,0,2,9,0,2
"2828",2,-180,0.17,5,45,0,0,0,7,1,4
"2829",3,-955,0.03,3,41,0,0,2,0,0,0
"2830",4,-92,0.84,1,29,2871,0,2,11,3,3
"2831",5,-1436,0.08,4,45,1339,0,0,1,0,0
"2832",6,2083,0.45,0,43,2528,1,0,5,3,2
"2833",1,-205,0.01,3,46,1609,0,3,0,0,0
"2834",2,-432,0.64,4,46,3635,1,0,20,1,0
"2835",3,-570,0.16,5,72,2412,0,6,15,2,1
"2836",4,497,0.66,0,79,0,1,0,13,3,5
"2837",5,-107,0.57,2,15,0,0,3,7,0,0
"2838",6,-414,0.86,1,6,0,1,0,5,1,2
"2839",1,-430,0.12,4,36,2442,0,4,6,1,0
"2840",2,-677,0.95,6,53,3168,1,5,21,1,4
"2841",3,387,0.81,0,52,0,1,5,15,2,1
"2842",4,-502,0.85,2,12,0,0,0,11,1,1
"2843",5,-110,0.48,1,6,0,0,0,4,0,2
"2844",6,-994,0.59,3,26,2075,0,1,11,1,3
"2845",1,-734,0.82,3,31,1568,0,0,13,1,2
"2846",2,5716,0.65,0,58,0,1,1,6,1,3
"2847",3,-630,0.02,2,20,166,0,2,0,0,0
"2848",4,-255,1,4,34,1397,1,0,13,1,0
"2849",5,-71,0.55,1,15,0,0,0,8,1,3
"2850",6,-343,0.75,5,59,1222,0,0,8,2,0
"2851",1,-1958,0.15,2,29,2722,0,2,7,1,1
"2852",2,4423,0.69,0,60,3183,1,1,7,3,4
"2853",3,-1086,0.44,4,39,1012,0,3,7,1,4
"2854",4,-19,0.31,1,23,991,0,0,8,1,2
"2855",5,-37,0.25,5,57,1257,0,1,8,0,3
"2856",6,-68,0.43,3,38,1074,0,3,3,1,3
"2857",1,-142,0.93,2,25,1002,0,0,11,0,3
"2858",2,4631,0.6,0,38,5867,1,2,1,3,0
"2859",3,-123,0.34,3,28,2398,1,0,7,0,2
"2860",4,-37,0.1,4,32,826,0,0,3,0,0
"2861",5,-86,0.72,1,8,0,0,0,8,1,2
"2862",6,-820,0.18,5,38,830,0,1,2,0,2
"2863",1,-151,1,3,20,210,0,0,8,0,0
"2864",2,-1217,0.38,5,52,0,0,2,12,2,1
"2865",3,2319,0.58,0,57,4736,1,1,5,2,4
"2866",4,-326,0.96,1,8,0,0,0,7,0,0
"2867",5,-522,0.86,4,52,2796,1,1,12,2,1
"2868",6,-272,0.05,2,10,0,0,1,0,0,0
"2869",1,-1471,0.78,5,26,1896,0,1,17,1,2
"2870",2,-671,0.9,4,21,4315,0,0,9,1,1
"2871",3,-282,0.47,2,15,706,1,0,11,1,3
"2872",4,-1232,0.17,3,18,328,0,1,2,0,2
"2873",5,-196,0.56,1,12,0,0,0,7,1,5
"2874",6,4660,0.83,0,29,3003,1,2,3,1,0
"2875",1,1862,0.6,0,38,2000,0,2,2,2,4
"2876",2,-159,0.38,2,19,507,0,0,5,2,2
"2877",3,-111,0.3,3,19,233,0,0,4,0,0
"2878",4,-200,0.99,4,31,1328,1,3,10,1,2
"2879",5,-75,0.05,1,14,-75,0,0,2,1,0
"2880",6,-418,0.83,5,37,3475,1,0,14,2,1
"2881",1,-11,0.49,4,26,2818,0,0,9,1,2
"2882",2,-207,0.01,5,43,0,0,0,0,0,0
"2883",3,6107,0.82,0,47,2679,0,1,7,2,3
"2884",4,-687,0.29,3,31,634,0,0,7,1,0
"2885",5,-93,0.48,1,17,795,0,0,5,1,2
"2886",6,-884,0.33,2,27,1688,1,0,5,0,1
"2887",1,-176,0.5,2,65,0,0,3,12,3,0
"2888",2,-766,0.04,1,60,1864,0,3,0,0,0
"2889",3,-791,0.01,4,71,1858,0,0,0,0,0
"2890",4,-1334,0.05,3,71,1662,0,2,0,0,0
